length,entropy,special_char_ratio,digit_ratio,alpha_ratio,whitespace_count,max_char_run,hex_encoded,keyword_count,keyword_diversity,has_union,boolean_op_count,has_time_keyword,has_exfil_keyword,has_destructive,comment_count,quote_imbalance,comparison_count,semicolon_count,url_encoding_depth,ast_token_count,ast_keyword_count,ast_has_where,ast_has_comparison,ast_has_union
26,3.9500637564362093,0.038461538461538464,0.15384615384615385,0.7692307692307693,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
26,4.026986833359286,0.038461538461538464,0.15384615384615385,0.7692307692307693,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
59,4.879909838196921,0.13559322033898305,0.13559322033898305,0.5254237288135594,7,1,0,1,1,0,0,0,0,1,0,0,0,0,0,31,3,0,0,0
18,3.239097917988786,0.2222222222222222,0.16666666666666666,0.3888888888888889,4,2,0,0,0,0,1,0,0,0,1,1,1,0,0,14,2,0,1,0
21,3.975418017913833,0.19047619047619047,0.0,0.6666666666666666,3,2,0,1,1,0,0,0,0,1,1,1,0,1,0,12,2,0,0,0
80,4.678701696057347,0.05,0.05,0.7125,12,1,0,1,1,0,1,0,0,0,0,0,2,0,0,36,4,1,1,0
55,4.220847253236883,0.18181818181818182,0.41818181818181815,0.38181818181818183,0,2,1,0,0,0,0,0,0,0,1,0,0,0,18,30,0,0,0,0
15,2.5492553971685004,0.5333333333333333,0.2,0.13333333333333333,2,2,0,0,0,0,1,0,0,0,1,1,1,0,0,8,0,0,0,0
80,4.678701696057347,0.05,0.05,0.7125,12,1,0,1,1,0,1,0,0,0,0,0,2,0,0,36,4,1,1,0
15,3.323231428797621,0.0,0.26666666666666666,0.6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0
49,4.43023841519056,0.02040816326530612,0.08163265306122448,0.673469387755102,9,1,0,1,1,0,0,0,0,0,0,0,1,0,0,30,3,1,1,0
16,3.5,0.0,0.25,0.625,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0
80,4.703701696057347,0.05,0.05,0.7125,12,1,0,1,1,0,1,0,0,0,0,0,2,0,0,36,4,1,1,0
26,4.132944044980959,0.19230769230769232,0.0,0.6923076923076923,3,2,0,2,2,1,0,0,0,0,1,1,0,0,0,10,3,0,0,1
65,4.773549916355011,0.07692307692307693,0.07692307692307693,0.6615384615384615,11,2,0,1,1,0,1,0,0,0,0,0,2,0,0,36,4,1,1,0
80,5.104627120071684,0.1125,0.025,0.725,5,2,0,2,2,1,0,0,0,0,3,1,0,0,0,32,3,0,0,1
55,4.577017332478704,0.18181818181818182,0.21818181818181817,0.4909090909090909,5,3,1,1,1,0,0,0,1,0,1,1,0,1,0,18,0,0,0,0
15,3.323231428797621,0.0,0.26666666666666666,0.6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0
16,3.625,0.0,0.25,0.625,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0
44,4.555467129755084,0.20454545454545456,0.0,0.6818181818181818,3,2,0,2,2,1,0,0,0,0,1,1,0,0,0,29,2,0,0,1
31,4.413716068381602,0.25806451612903225,0.0,0.6451612903225806,2,2,0,2,2,0,0,0,0,0,1,1,0,1,0,7,0,0,0,0
14,2.8073549220576037,0.35714285714285715,0.0,0.35714285714285715,4,1,0,0,0,0,1,0,0,0,0,0,1,0,0,9,0,0,0,0
31,2.872605180935881,0.2903225806451613,0.5483870967741935,0.16129032258064516,0,1,1,0,0,0,0,0,0,0,0,0,0,0,9,35,0,0,0,0
15,3.5068905956085183,0.0,0.26666666666666666,0.6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
9,2.058813890331201,0.5555555555555556,0.0,0.2222222222222222,2,2,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0
22,3.9705730958116843,0.09090909090909091,0.18181818181818182,0.5,3,2,0,2,2,1,0,0,0,0,1,0,0,0,0,14,2,0,0,1
13,3.3927474104487847,0.0,0.3076923076923077,0.6153846153846154,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
15,3.506890595608519,0.3333333333333333,0.06666666666666667,0.4666666666666667,2,2,0,1,1,0,1,1,0,0,1,1,0,0,0,13,1,0,0,0
49,4.43023841519056,0.02040816326530612,0.08163265306122448,0.673469387755102,9,1,0,1,1,0,0,0,0,0,0,0,1,0,0,30,3,1,1,0
60,4.833451062999073,0.13333333333333333,0.13333333333333333,0.5333333333333333,7,1,0,1,1,0,0,0,0,1,0,0,0,0,0,31,3,0,0,0
80,4.703701696057347,0.05,0.05,0.7125,12,1,0,1,1,0,1,0,0,0,0,0,2,0,0,36,4,1,1,0
20,3.621928094887362,0.3,0.05,0.55,2,2,0,2,2,0,0,1,0,0,1,1,0,1,0,15,1,0,0,0
15,3.5068905956085183,0.0,0.26666666666666666,0.6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
13,3.3927474104487847,0.0,0.3076923076923077,0.6153846153846154,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
15,3.5068905956085183,0.0,0.2,0.6666666666666666,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0
13,2.7773627950641697,0.5384615384615384,0.15384615384615385,0.15384615384615385,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,5,0,0,0,0
35,3.585968376059151,0.2,0.0,0.6571428571428571,3,2,0,1,1,1,0,0,0,0,3,1,0,0,0,19,4,0,0,1
17,3.6901165175936654,0.0,0.23529411764705882,0.6470588235294118,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
15,3.4565647621309536,0.0,0.26666666666666666,0.6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0
28,3.8962915290459286,0.10714285714285714,0.2857142857142857,0.5,3,2,1,1,1,0,0,0,0,0,1,1,0,0,0,9,2,0,0,0
65,4.804319147124241,0.07692307692307693,0.07692307692307693,0.6615384615384615,11,2,0,1,1,0,1,0,0,0,0,0,2,0,0,36,4,1,1,0
65,4.804319147124241,0.07692307692307693,0.07692307692307693,0.6615384615384615,11,2,0,1,1,0,1,0,0,0,0,0,2,0,0,36,4,1,1,0
17,3.734521664779752,0.29411764705882354,0.11764705882352941,0.47058823529411764,2,2,0,1,1,0,1,1,0,0,1,1,0,0,0,14,1,0,0,0
120,5.158055510793235,0.15833333333333333,0.025,0.6916666666666667,11,2,0,3,2,0,1,0,0,0,1,1,0,0,0,77,6,0,0,0
17,3.8521687236032816,0.0,0.23529411764705882,0.6470588235294118,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
63,5.0064662812978495,0.12698412698412698,0.12698412698412698,0.5555555555555556,7,1,0,1,1,0,0,0,0,1,0,0,0,0,0,31,3,0,0,0
24,3.5424812503605785,0.125,0.0,0.625,6,2,0,2,2,1,0,0,0,0,1,1,0,0,0,9,3,0,0,1
80,4.703701696057347,0.05,0.05,0.7125,12,1,0,1,1,0,1,0,0,0,0,0,2,0,0,36,4,1,1,0
13,3.3927474104487847,0.0,0.3076923076923077,0.6153846153846154,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
42,3.651378958998671,0.14285714285714285,0.38095238095238093,0.4523809523809524,0,2,1,0,0,0,0,0,0,0,1,0,0,0,12,23,1,0,0,0
80,4.703701696057347,0.05,0.05,0.7125,12,1,0,1,1,0,1,0,0,0,0,0,2,0,0,36,4,1,1,0
80,4.703701696057347,0.05,0.05,0.7125,12,1,0,1,1,0,1,0,0,0,0,0,2,0,0,36,4,1,1,0
31,3.889049535914169,0.0967741935483871,0.0,0.7419354838709677,3,2,0,2,2,1,0,0,0,0,1,1,0,0,0,14,5,0,0,1
65,4.74278068558578,0.07692307692307693,0.07692307692307693,0.6615384615384615,11,2,0,1,1,0,1,0,0,0,0,0,2,0,0,36,4,1,1,0
65,4.804319147124241,0.07692307692307693,0.07692307692307693,0.6615384615384615,11,2,0,1,1,0,1,0,0,0,0,0,2,0,0,36,4,1,1,0
65,4.77354991635501,0.07692307692307693,0.07692307692307693,0.6615384615384615,11,2,0,1,1,0,1,0,0,0,0,0,2,0,0,36,4,1,1,0
26,3.9500637564362093,0.038461538461538464,0.15384615384615385,0.7692307692307693,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
80,4.678701696057347,0.05,0.05,0.7125,12,1,0,1,1,0,1,0,0,0,0,0,2,0,0,36,4,1,1,0
49,4.43023841519056,0.02040816326530612,0.08163265306122448,0.673469387755102,9,1,0,1,1,0,0,0,0,0,0,0,1,0,0,30,3,1,1,0
13,3.3927474104487847,0.0,0.3076923076923077,0.6153846153846154,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
12,3.2516291673878226,0.0,0.25,0.6666666666666666,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
15,3.4565647621309536,0.0,0.26666666666666666,0.6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0
59,4.784439871065716,0.06779661016949153,0.06779661016949153,0.6779661016949152,9,1,0,0,0,0,0,0,0,1,0,0,2,0,0,31,3,1,1,0
15,2.5492553971685004,0.5333333333333333,0.2,0.13333333333333333,2,2,0,0,0,0,1,0,0,0,1,1,1,0,0,8,0,0,0,0
59,4.784439871065716,0.06779661016949153,0.06779661016949153,0.6779661016949152,9,1,0,0,0,0,0,0,0,1,0,0,2,0,0,31,3,1,1,0
34,3.4765540196866045,0.08823529411764706,0.0,0.6764705882352942,6,2,0,2,2,1,0,0,0,0,1,1,0,0,0,14,5,0,0,1
49,4.389422088659948,0.02040816326530612,0.08163265306122448,0.673469387755102,9,1,0,1,1,0,0,0,0,0,0,0,1,0,0,30,3,1,1,0
80,4.678701696057347,0.05,0.05,0.7125,12,1,0,1,1,0,1,0,0,0,0,0,2,0,0,36,4,1,1,0
64,4.359876767019875,0.1875,0.3125,0.46875,0,2,1,0,0,0,0,0,0,0,1,0,0,0,10,41,2,0,0,0
15,3.640223928941851,0.0,0.26666666666666666,0.6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
13,2.7773627950641697,0.5384615384615384,0.15384615384615385,0.15384615384615385,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,5,0,0,0,0
25,3.6234651896016463,0.08,0.16,0.44,6,2,0,2,2,1,0,0,0,0,1,0,0,0,0,17,2,0,0,1
120,5.138002411155178,0.15833333333333333,0.025,0.6916666666666667,11,2,0,3,2,0,1,0,0,0,1,1,0,0,0,77,6,0,0,0
12,3.418295834054489,0.0,0.25,0.6666666666666666,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
12,3.418295834054489,0.0,0.25,0.6666666666666666,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
49,4.43023841519056,0.02040816326530612,0.08163265306122448,0.673469387755102,9,1,0,1,1,0,0,0,0,0,0,0,1,0,0,30,3,1,1,0
15,3.5068905956085183,0.0,0.26666666666666666,0.6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
13,2.3158243335257076,0.38461538461538464,0.15384615384615385,0.15384615384615385,4,2,0,0,0,0,1,0,0,0,0,0,1,0,0,5,0,0,0,0
15,3.323231428797621,0.0,0.26666666666666666,0.6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0
17,3.8521687236032816,0.0,0.23529411764705882,0.6470588235294118,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
16,3.625,0.0,0.25,0.625,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0
17,3.969815782426811,0.0,0.23529411764705882,0.6470588235294118,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
60,4.833451062999073,0.13333333333333333,0.13333333333333333,0.5333333333333333,7,1,0,1,1,0,0,0,0,1,0,0,0,0,0,31,3,0,0,0
49,4.620239314458054,0.14285714285714285,0.0,0.7346938775510204,5,2,0,1,1,1,0,0,0,0,3,1,0,0,0,24,2,0,0,1
15,2.973557262275185,0.4666666666666667,0.0,0.26666666666666666,4,1,0,0,0,0,1,0,0,0,0,0,1,0,0,7,0,0,0,0
94,4.586583594548756,0.1702127659574468,0.2872340425531915,0.5212765957446809,0,2,1,0,0,0,0,0,0,0,1,0,0,0,14,63,0,0,0,0
15,3.1068905956085184,0.0,0.26666666666666666,0.6,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
8,2.75,0.375,0.0,0.625,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,4,1,0,0,0
11,2.5503407095463886,0.2727272727272727,0.18181818181818182,0.18181818181818182,4,2,0,0,0,0,1,0,0,0,1,1,1,0,0,12,1,0,1,0
15,3.323231428797621,0.0,0.26666666666666666,0.6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0
80,4.678701696057347,0.05,0.05,0.7125,12,1,0,1,1,0,1,0,0,0,0,0,2,0,0,36,4,1,1,0
17,3.8521687236032816,0.0,0.23529411764705882,0.6470588235294118,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
62,4.943373173885955,0.1935483870967742,0.03225806451612903,0.6451612903225806,7,2,0,0,0,0,1,0,0,0,3,1,1,0,0,40,2,0,1,0
26,3.8731406795131327,0.038461538461538464,0.15384615384615385,0.7692307692307693,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
16,3.625,0.0,0.25,0.625,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0
13,3.5465935642949384,0.0,0.3076923076923077,0.6153846153846154,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
26,3.9500637564362093,0.038461538461538464,0.15384615384615385,0.7692307692307693,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
26,3.9500637564362093,0.038461538461538464,0.15384615384615385,0.7692307692307693,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
15,3.4565647621309536,0.0,0.26666666666666666,0.6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0
14,3.3248629576173574,0.0,0.21428571428571427,0.6428571428571429,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0
20,3.721928094887362,0.3,0.05,0.55,2,2,0,2,2,0,0,1,0,0,1,1,0,1,0,15,1,0,0,0
30,4.389898095464288,0.13333333333333333,0.03333333333333333,0.7333333333333333,3,2,0,1,1,0,0,0,0,1,1,1,0,1,0,13,2,0,0,0
65,4.77354991635501,0.07692307692307693,0.07692307692307693,0.6615384615384615,11,2,0,1,1,0,1,0,0,0,0,0,2,0,0,36,4,1,1,0
17,3.969815782426811,0.0,0.23529411764705882,0.6470588235294118,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
15,3.4565647621309536,0.0,0.26666666666666666,0.6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0
16,3.75,0.3125,0.0625,0.5,2,2,0,1,1,0,1,1,0,0,1,1,0,0,0,13,1,0,0,0
80,4.703701696057347,0.05,0.05,0.7125,12,1,0,1,1,0,1,0,0,0,0,0,2,0,0,36,4,1,1,0
59,4.750541565980971,0.06779661016949153,0.06779661016949153,0.6779661016949152,9,2,0,0,0,0,0,0,0,1,0,0,2,0,0,31,3,1,1,0
26,3.426616045880948,0.11538461538461539,0.0,0.7307692307692307,3,2,0,2,2,1,0,0,0,0,1,1,0,0,0,12,4,0,0,1
62,4.762000391662784,0.1935483870967742,0.03225806451612903,0.6451612903225806,7,2,0,0,0,0,1,0,0,0,3,1,1,0,0,40,2,0,1,0
26,4.026986833359286,0.038461538461538464,0.15384615384615385,0.7692307692307693,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
49,4.43023841519056,0.02040816326530612,0.08163265306122448,0.673469387755102,9,1,0,1,1,0,0,0,0,0,0,0,1,0,0,30,3,1,1,0
65,4.731167031706342,0.07692307692307693,0.07692307692307693,0.6615384615384615,11,2,0,1,1,0,1,0,0,0,0,0,2,0,0,36,4,1,1,0
85,5.12399821888851,0.10588235294117647,0.023529411764705882,0.6823529411764706,10,2,0,2,2,1,0,0,0,0,3,1,0,0,0,32,3,0,0,1
83,4.79831628145996,0.060240963855421686,0.12048192771084337,0.6867469879518072,5,2,1,2,2,0,0,0,0,0,1,1,0,0,0,27,3,0,0,0
17,3.734521664779752,0.29411764705882354,0.11764705882352941,0.47058823529411764,2,2,0,1,1,0,1,1,0,0,1,1,0,0,0,14,1,0,0,0
59,4.784439871065716,0.06779661016949153,0.06779661016949153,0.6779661016949152,9,1,0,0,0,0,0,0,0,1,0,0,2,0,0,31,3,1,1,0
15,3.323231428797621,0.0,0.26666666666666666,0.6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0
21,3.1728107335198645,0.3333333333333333,0.5238095238095238,0.14285714285714285,0,2,1,0,0,0,0,0,0,0,1,0,0,0,5,19,0,0,0,0
10,2.4464393446710155,0.1,0.3,0.2,4,1,0,0,0,0,1,0,0,0,0,0,1,0,0,9,1,0,1,0
31,3.9746954079158976,0.22580645161290322,0.2903225806451613,0.4838709677419355,0,2,1,0,0,0,0,0,0,0,1,0,0,0,5,24,0,0,0,0
13,3.5465935642949384,0.0,0.3076923076923077,0.6153846153846154,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
16,3.625,0.0,0.25,0.625,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0
32,3.8871987351738495,0.09375,0.25,0.53125,4,2,1,1,1,0,0,0,0,0,1,1,0,0,0,11,3,0,0,0
25,3.843856189774723,0.12,0.0,0.72,4,2,0,2,2,1,0,0,0,0,1,1,0,0,0,9,3,0,0,0
44,4.58376514106955,0.20454545454545456,0.0,0.6818181818181818,3,2,0,2,2,1,0,0,0,0,1,1,0,0,0,29,2,0,0,1
12,2.355388542207534,0.4166666666666667,0.0,0.4166666666666667,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,9,0,0,0,0
10,2.7219280948873625,0.4,0.2,0.2,2,2,0,0,0,0,1,0,0,0,1,1,1,0,0,10,1,0,1,0
29,3.672997271796528,0.2413793103448276,0.0,0.6206896551724138,4,2,0,1,1,1,0,0,0,0,3,1,0,0,0,14,2,0,0,0
31,3.340776554548052,0.0967741935483871,0.0,0.7419354838709677,3,2,0,2,2,1,0,0,0,0,1,1,0,0,0,14,5,0,0,1
59,4.784439871065716,0.06779661016949153,0.06779661016949153,0.6779661016949152,9,1,0,0,0,0,0,0,0,1,0,0,2,0,0,31,3,1,1,0
27,3.2122399297781645,0.25925925925925924,0.6296296296296297,0.1111111111111111,0,2,1,0,0,0,0,0,0,0,1,0,0,0,12,18,0,0,0,0
59,4.784439871065716,0.06779661016949153,0.06779661016949153,0.6779661016949152,9,1,0,0,0,0,0,0,0,1,0,0,2,0,0,31,3,1,1,0
45,4.497874075147441,0.06666666666666667,0.0,0.8,5,2,0,2,2,1,0,0,0,0,1,1,0,0,0,19,3,0,0,1
11,2.913977073182752,0.45454545454545453,0.18181818181818182,0.18181818181818182,2,2,0,0,0,0,1,0,0,0,1,1,1,0,0,11,1,0,1,0
16,3.5,0.0,0.25,0.625,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0
15,3.4565647621309536,0.0,0.26666666666666666,0.6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0
22,3.7887549139935026,0.09090909090909091,0.18181818181818182,0.5,3,2,0,2,2,1,0,0,0,0,1,0,0,0,0,14,2,0,0,1
11,2.3685225277282065,0.45454545454545453,0.18181818181818182,0.18181818181818182,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,5,0,0,0,0
17,3.969815782426811,0.0,0.23529411764705882,0.6470588235294118,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
13,2.7773627950641697,0.38461538461538464,0.15384615384615385,0.15384615384615385,4,2,0,0,0,0,1,0,0,0,1,1,1,0,0,13,1,0,1,0
13,3.5465935642949384,0.0,0.3076923076923077,0.6153846153846154,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
13,3.3927474104487847,0.0,0.3076923076923077,0.6153846153846154,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
13,3.5465935642949384,0.0,0.3076923076923077,0.6153846153846154,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
17,3.8521687236032816,0.0,0.23529411764705882,0.6470588235294118,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
65,4.773549916355011,0.07692307692307693,0.07692307692307693,0.6615384615384615,11,2,0,1,1,0,1,0,0,0,0,0,2,0,0,36,4,1,1,0
59,4.750541565980971,0.06779661016949153,0.06779661016949153,0.6779661016949152,9,1,0,0,0,0,0,0,0,1,0,0,2,0,0,31,3,1,1,0
59,4.846011533112176,0.13559322033898305,0.13559322033898305,0.5254237288135594,7,1,0,1,1,0,0,0,0,1,0,0,0,0,0,31,3,0,0,0
11,2.663532754804255,0.36363636363636365,0.2727272727272727,0.18181818181818182,2,2,0,0,0,0,1,0,0,0,1,1,1,0,0,11,1,0,1,0
17,3.969815782426811,0.0,0.23529411764705882,0.6470588235294118,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
11,2.663532754804255,0.36363636363636365,0.2727272727272727,0.18181818181818182,2,2,0,0,0,0,1,0,0,0,1,1,1,0,0,11,1,0,1,0
17,3.8521687236032816,0.0,0.23529411764705882,0.6470588235294118,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
17,3.8521687236032816,0.0,0.23529411764705882,0.6470588235294118,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
80,4.678701696057347,0.05,0.05,0.7125,12,2,0,1,1,0,1,0,0,0,0,0,2,0,0,36,4,1,1,0
79,4.639754015184684,0.05063291139240506,0.0379746835443038,0.7215189873417721,12,1,0,1,1,0,1,0,0,0,0,0,2,0,0,36,4,1,1,0
65,4.77354991635501,0.07692307692307693,0.07692307692307693,0.6615384615384615,11,2,0,1,1,0,1,0,0,0,0,0,2,0,0,36,4,1,1,0
64,4.731669323691031,0.078125,0.0625,0.671875,11,2,0,1,1,0,1,0,0,0,0,0,2,0,0,36,4,1,1,0
76,5.019189645216557,0.06578947368421052,0.02631578947368421,0.7631578947368421,5,2,0,3,3,1,0,0,0,0,1,1,0,0,0,27,4,0,0,1
80,4.705152233310935,0.1125,0.075,0.6,14,2,1,2,2,0,1,0,0,0,1,1,0,0,0,49,4,0,0,0
51,4.4764700780559865,0.27450980392156865,0.0,0.6078431372549019,5,3,0,1,1,0,0,0,1,0,3,1,0,1,0,18,0,0,0,0
34,3.30008343145131,0.08823529411764706,0.0,0.6764705882352942,6,2,0,2,2,1,0,0,0,0,1,1,0,0,0,17,5,0,0,1
35,3.598317047645711,0.2,0.2857142857142857,0.5142857142857142,0,2,1,0,0,0,0,0,0,0,1,0,0,0,5,25,0,0,0,0
16,3.625,0.0,0.25,0.625,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0
59,4.750541565980971,0.06779661016949153,0.06779661016949153,0.6779661016949152,9,1,0,0,0,0,0,0,0,1,0,0,2,0,0,31,3,1,1,0
80,4.678701696057347,0.05,0.05,0.7125,12,1,0,1,1,0,1,0,0,0,0,0,2,0,0,36,4,1,1,0
65,4.487773875153771,0.046153846153846156,0.12307692307692308,0.7076923076923077,5,2,1,2,2,0,0,0,0,0,1,1,0,0,0,16,3,0,0,0
49,4.389422088659948,0.02040816326530612,0.08163265306122448,0.673469387755102,9,1,0,1,1,0,0,0,0,0,0,0,1,0,0,30,3,1,1,0
80,4.703701696057347,0.05,0.05,0.7125,12,1,0,1,1,0,1,0,0,0,0,0,2,0,0,36,4,1,1,0
15,3.323231428797621,0.0,0.26666666666666666,0.6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0
35,3.957295873840569,0.2571428571428571,0.22857142857142856,0.42857142857142855,2,6,0,1,1,0,1,1,0,0,1,1,0,0,0,8,0,0,0,0
49,4.389422088659948,0.02040816326530612,0.08163265306122448,0.673469387755102,9,1,0,1,1,0,0,0,0,0,0,0,1,0,0,30,3,1,1,0
49,4.43023841519056,0.02040816326530612,0.08163265306122448,0.673469387755102,9,1,0,1,1,0,0,0,0,0,0,0,1,0,0,30,3,1,1,0
11,2.663532754804255,0.36363636363636365,0.2727272727272727,0.18181818181818182,2,2,0,0,0,0,1,0,0,0,1,1,1,0,0,11,1,0,1,0
80,4.703701696057347,0.05,0.05,0.7125,12,1,0,1,1,0,1,0,0,0,0,0,2,0,0,36,4,1,1,0
39,3.5926839514006197,0.15384615384615385,0.20512820512820512,0.5897435897435898,0,2,1,0,0,0,0,0,0,0,1,0,0,0,4,25,2,0,0,0
15,3.323231428797621,0.0,0.26666666666666666,0.6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0
15,3.4565647621309536,0.0,0.26666666666666666,0.6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0
16,3.5,0.0,0.25,0.625,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0
16,3.5,0.0,0.25,0.625,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0
65,4.77354991635501,0.07692307692307693,0.07692307692307693,0.6615384615384615,11,2,0,1,1,0,1,0,0,0,0,0,2,0,0,36,4,1,1,0
80,4.678701696057347,0.05,0.05,0.7125,12,2,0,1,1,0,1,0,0,0,0,0,2,0,0,36,4,1,1,0
17,3.969815782426811,0.0,0.23529411764705882,0.6470588235294118,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
15,3.4565647621309536,0.0,0.26666666666666666,0.6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0
59,4.784439871065716,0.06779661016949153,0.06779661016949153,0.6779661016949152,9,1,0,0,0,0,0,0,0,1,0,0,2,0,0,31,3,1,1,0
25,3.9434651896016457,0.04,0.12,0.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
13,3.5465935642949384,0.0,0.3076923076923077,0.6153846153846154,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
36,4.440351042928689,0.1111111111111111,0.25,0.5555555555555556,3,2,1,0,0,0,0,0,0,0,1,1,0,1,0,13,1,0,0,0
14,3.3248629576173574,0.0,0.21428571428571427,0.6428571428571429,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0
17,3.969815782426811,0.0,0.23529411764705882,0.6470588235294118,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
106,4.551194100047637,0.1509433962264151,0.36792452830188677,0.46226415094339623,0,2,1,0,0,0,0,0,0,0,1,0,0,0,30,58,0,0,0,0
60,4.80011772966574,0.13333333333333333,0.13333333333333333,0.5333333333333333,7,1,0,1,1,0,0,0,0,1,0,0,0,0,0,31,3,0,0,0
49,4.43023841519056,0.02040816326530612,0.08163265306122448,0.673469387755102,9,1,0,1,1,0,0,0,0,0,0,0,1,0,0,30,3,1,1,0
17,3.969815782426811,0.0,0.23529411764705882,0.6470588235294118,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
